X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9000.0,18000.0,16.0,10.0,0.0,0.0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932,11.9634
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,570.0,570.0,45.0,3.0,43.0,0.0,1.191,0.751,0.8842,0.3002,0.8966,1.0,1.8972,0.9866,1.5749,0.8717,0.0366,43.0301,22.8169
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,900.0,900.0,6.0,3.0,1.0,1.0,1.1231,0.1217,0.7176,0.1057,0.9787,1.0,1.0071,5.0408,1.3574,1.9786,0.1929,7.03681,9.25713
